label,ae_k2_z1,ae_k2_z2,ae_k2_err,vae_k2_z1,vae_k2_z2,vae_k2_err,ae_k8_z1,ae_k8_z2,ae_k8_err,vae_k8_z1,vae_k8_z2,vae_k8_err,ae_k32_z1,ae_k32_z2,ae_k32_err,vae_k32_z1,vae_k32_z2,vae_k32_err
2,2.3758814,-5.52815,0.053321987,-1.4477806,-1.0089462,0.049185183,3.479432,3.025915,0.012725401,-0.023820844,-1.1813821,0.023360433,-2.2868726,1.0744805,0.009357396,-1.0640206,0.91395074,0.023553982
3,0.22306895,-4.9647593,0.049763326,-1.4534619,-0.41159672,0.047434457,11.114486,-4.203644,0.022211546,1.213776,-1.5169197,0.031404085,10.74342,-4.9833217,0.011504709,0.281592,-0.25995222,0.03895053
3,0.6070137,-6.612247,0.054658234,-0.70308524,-0.58858865,0.04233818,7.801048,-1.1387103,0.026177587,0.6604018,-1.0065665,0.033524398,3.235336,2.2548149,0.014787286,-0.2975796,0.5809021,0.033514466
7,17.487186,-2.9054935,0.036775697,1.4144288,-0.5978367,0.03757792,-1.1188326,14.417726,0.012982122,0.092037305,0.3479284,0.015830444,-13.072559,15.492493,0.006852673,-1.5692493,2.1907752,0.0120858075
4,5.6101317,0.9785594,0.03869461,0.33221006,0.17224558,0.03604332,6.295041,5.5514455,0.0148948785,1.4707012,-0.08309075,0.028742496,-2.331384,7.300064,0.011190609,0.21483523,0.8984963,0.022379905
4,3.7346635,0.7802485,0.047903094,0.079371914,-0.02762086,0.059349854,8.332722,9.96129,0.025946125,2.1943777,-1.194648,0.037851457,-2.6840677,6.5020814,0.023049714,-1.0780611,1.3916272,0.04167622
9,12.493244,-3.9172277,0.047203828,1.0090857,0.18242987,0.048329588,-1.9622513,4.857604,0.03315189,-0.22719206,1.2348894,0.030813973,-6.3938184,8.826753,0.014560345,0.25757888,0.33563122,0.040622346
9,6.64295,0.23870894,0.045000598,0.13801003,0.0019036438,0.0452821,11.283746,9.228903,0.015226363,2.5140066,-1.2984321,0.015735758,-0.9793803,13.654494,0.0095578935,-0.6270876,1.8756689,0.022971705
1,6.671285,-10.476459,0.028727904,-1.0151972,-2.3900602,0.027738173,-12.749359,-0.52342635,0.010647095,-2.6256576,-0.7704929,0.016145509,-7.961259,-12.028423,0.0067691025,-1.0607133,-1.8663647,0.012029581
1,4.547963,-6.521108,0.022470592,-1.0397977,-2.1065814,0.020967698,-9.122836,2.7046847,0.009120181,-1.3838652,-0.4418351,0.015928501,-8.0764885,-9.635021,0.0068014264,-1.7167045,-0.53767765,0.0129056005
6,1.2211494,-7.2436504,0.06979709,0.45817703,1.471921,0.055092372,7.4645576,-3.5584097,0.011425781,1.0884349,-1.0908464,0.02097687,8.797725,2.9904706,0.0098176235,1.0376246,-0.91862804,0.01854201
6,-2.3914146,-3.6277778,0.05551511,-0.7603391,0.885844,0.062212,6.5715322,-3.0141866,0.028845992,1.7585998,0.6784049,0.03961008,8.712306,3.1383069,0.016501319,1.1998729,1.0255901,0.044291846
2,3.0652385,-6.9885435,0.054280683,0.25410035,1.038359,0.049871746,-3.1338701,-4.708808,0.02420341,-0.44987848,0.16872652,0.04519614,0.5656804,-5.9373665,0.009904122,0.83491015,-0.4601929,0.03284125
7,7.470616,-4.1875405,0.031987,1.1252161,-0.7211726,0.032986686,-1.2275972,6.252886,0.014973362,-0.10657596,-0.12931049,0.02629543,-8.160631,3.4004722,0.0095722005,-1.3149028,0.8681638,0.021043625
6,-1.8158964,-2.1294277,0.053914115,-0.41752163,0.7075913,0.061560787,6.4385448,-1.1937295,0.030390486,2.1160383,-0.06733257,0.042526543,6.0109158,1.946636,0.010594681,0.22244085,1.4119244,0.027398946
4,3.598952,-6.237925,0.055551175,1.4960831,1.2664559,0.054763094,-8.85987,2.250219,0.03732376,-1.8380084,-0.20222303,0.04247052,-4.288923,-6.744124,0.019494519,-0.61857796,-1.3942897,0.04399025
5,-0.07408556,-5.2047753,0.045260392,-0.8069501,-0.08810346,0.041735016,10.625514,-1.1798449,0.022225335,1.6831086,-0.71831995,0.031200163,8.848391,3.0362735,0.012221043,0.15298094,0.90782285,0.033791903
1,2.8257997,-1.9209421,0.018777829,0.7395691,-1.8557315,0.015290113,-1.5305177,4.7157707,0.0077102766,-0.66761434,-1.8676766,0.011947321,-5.6342835,-7.948356,0.0046809576,-1.8081536,-0.93993187,0.01129676
1,3.8746345,-5.6177983,0.020936396,-0.3042304,-2.6537366,0.014088938,-7.178088,-0.14232592,0.0059548225,-1.7435594,-1.5534403,0.014786984,-4.4951496,-13.545031,0.0029656885,-1.6413635,-1.8783207,0.009653315
1,6.079419,-8.811081,0.03132162,-1.8978076,-2.3421454,0.02382554,-10.175611,-0.029053157,0.0072872434,-1.521397,0.51393926,0.017455652,-8.574741,-10.168978,0.0037973006,-0.6706323,-0.70629954,0.0112055475
9,10.104936,-11.4061985,0.059189092,2.472322,-0.09170527,0.054606516,-9.740422,2.141061,0.03145331,-0.5407588,2.0182471,0.053863235,-5.4161997,0.67185205,0.018650923,0.14911678,1.0707284,0.037349872
4,9.678687,-7.252101,0.04347094,1.7409282,0.2877976,0.031739216,-9.324081,5.129196,0.010601974,-0.8325789,2.0554757,0.020783065,-9.256163,0.9848589,0.009388495,-0.10072673,-0.1282293,0.022515895
8,3.1742349,-8.330635,0.04684059,0.28831497,-0.48260283,0.042693704,0.46245518,1.6778721,0.027279187,0.018452846,0.014938084,0.033922415,-3.7649536,3.646867,0.013736235,-0.31597668,-0.13438244,0.02575733
0,-2.8988667,-9.605387,0.037985425,-1.6065545,1.1311749,0.0414604,6.224693,-8.035523,0.023978427,1.5869844,1.5072364,0.02975722,14.464984,4.5161905,0.009936363,2.0949926,1.4708806,0.034978427
2,2.7724898,-7.2983074,0.086690396,-0.13880357,1.6918143,0.07492913,-8.583921,-7.3946657,0.044781618,-0.938314,2.0513115,0.049989875,-0.53287673,-3.5734293,0.021774301,1.5521592,-0.4111831,0.045085218
8,3.8054488,-8.157413,0.057158172,1.0444874,0.48863608,0.054932654,-4.488691,-0.6111483,0.032332826,-0.81990737,0.91411877,0.041568246,-5.299886,-5.3182006,0.01818274,-0.005594774,-0.7323337,0.04133377
1,3.9518297,-5.7630315,0.021969834,-0.9660994,-2.5198152,0.012723196,-7.33466,0.30177096,0.006211358,-1.6745627,-1.0924569,0.011110867,-4.9772816,-12.932761,0.0038368793,-1.4733025,-1.6138382,0.008095693
3,0.24046904,-8.785025,0.05566421,-1.034223,-0.28043127,0.04802437,10.957078,-5.6167803,0.01875858,0.981251,-0.8935148,0.025070434,13.998306,4.871997,0.006609003,1.0573696,0.8775479,0.026010992
9,3.2433105,2.0739727,0.03746053,0.108146414,0.3531555,0.05937073,9.242204,8.589464,0.027028933,2.1554818,0.5048438,0.034183774,-2.5539422,14.939172,0.015476448,0.5276452,2.4025855,0.031785253
9,9.940536,-1.7311791,0.029718177,0.6650122,-0.18004856,0.03396707,0.12631081,8.005351,0.025357436,0.36946756,0.33989394,0.027930122,-6.5670333,8.944277,0.017338727,-0.90760696,1.4673407,0.0272244
6,1.8140242,-5.3346834,0.043322098,0.76556045,1.4063513,0.03527423,-0.026746318,-5.1477537,0.012853046,-0.8534312,-1.3891543,0.020503925,3.2184873,-6.9948573,0.007732396,0.20385666,-2.4107957,0.018734163
8,4.7892303,-7.2266517,0.04379257,-0.06262621,-2.1233003,0.04321037,-7.670546,3.1210454,0.02975066,-2.0326245,-1.0934056,0.037864797,-7.0284605,-8.088986,0.020286996,-1.2562002,-1.3616982,0.033141267
7,11.349712,-2.518566,0.05045354,0.9849234,-0.27533856,0.051312372,-0.4218095,8.305949,0.02777658,0.6343573,0.48677793,0.03819708,-6.5798464,13.526642,0.022322241,-0.7222365,2.3560388,0.036205266
7,14.047601,0.3076575,0.036526207,1.0136062,-0.5918905,0.039809972,2.9322877,13.892713,0.009441663,0.42517042,-0.5610172,0.019378355,-11.465126,13.484898,0.0071751033,-1.8263812,1.5309826,0.020525334
9,9.943928,0.56949097,0.04500934,0.56738484,0.24826276,0.044332556,3.7882423,3.7291107,0.023715574,0.6639646,0.57567674,0.020676574,-0.85791016,9.35853,0.009435439,0.42211553,0.14728758,0.027891273
1,3.1861281,-4.0170107,0.018621294,-0.21415247,-2.4555154,0.016032862,-5.5811934,2.3459263,0.005194897,-1.2385035,-1.686679,0.007993721,-5.5558615,-11.291728,0.003466108,-1.9107399,-1.4263024,0.011231111
7,8.3856535,-6.2569537,0.034098543,1.5690489,-1.0331299,0.030552903,-4.371427,8.4559,0.012070383,-0.44840705,-0.7207865,0.011099993,-11.403764,3.2339113,0.0053419117,-2.0487614,1.021915,0.020655908
5,4.347506,-7.7635694,0.052083492,0.47026002,-1.352537,0.05953897,-9.060771,0.24041773,0.021265738,-1.7274276,0.9369839,0.029830948,-4.447808,-10.319877,0.0132075865,-0.29584086,-0.93832576,0.037924554
9,10.417419,-1.7272642,0.0504982,1.1340946,-0.5821459,0.046767823,-0.9850679,9.446895,0.032111123,-0.85336083,0.4867728,0.035147946,-8.702687,4.608309,0.01796483,-1.2906514,0.3652108,0.03885055
3,0.39504817,-5.6217976,0.06368715,-1.2263758,-0.10059209,0.051294953,9.330892,1.5007784,0.028604953,1.2957199,-0.6552241,0.03577719,5.1880293,6.229949,0.017665094,-0.5645053,1.7943411,0.03540243
3,0.66231644,-5.1769395,0.03888941,-0.6249433,-0.90164185,0.03891601,5.854626,-3.0166616,0.020218533,0.29685166,-1.5952439,0.022372795,6.1931286,-3.432691,0.012872661,0.0066779484,-0.49325946,0.028273111
5,-0.036575567,-6.3798285,0.06877308,-1.3378847,-0.10531781,0.052393973,14.011833,-3.2176943,0.03285487,1.9772877,-0.6128178,0.04137189,14.102388,1.9722521,0.018643076,0.65462303,1.168701,0.039192576
0,-2.3680687,-10.694826,0.03317363,-0.6219038,2.4777207,0.03862793,3.8285134,-11.709584,0.021257393,0.97887903,1.6306528,0.027427698,16.831406,0.23079516,0.012167665,3.0639536,-0.62927765,0.02070974
7,10.452827,-7.8256383,0.027626917,1.8876122,-0.8659482,0.026766794,-8.255776,9.255657,0.012169305,-1.3657273,-0.0104327,0.021257497,-13.035687,0.9279788,0.0060869358,-2.3267658,0.38557723,0.02220776
2,2.1730702,-3.8289468,0.05688736,0.52084833,-1.2905437,0.06532975,-0.41731206,4.1848497,0.03053556,0.59643555,-0.89183444,0.040178187,-3.654338,-3.4119046,0.017433796,-1.0349402,0.004836231,0.037500553
0,-5.076314,-1.214857,0.027529301,-2.739835,0.6161568,0.03427996,6.469542,-3.9134252,0.017905427,1.4730612,1.0346526,0.023525193,8.895949,-2.914694,0.010902318,0.74384826,1.5577723,0.030374106
9,10.492316,-0.0781656,0.028920397,0.3755185,-0.29961973,0.03393392,9.313282,11.1641655,0.0073552555,1.6398683,-1.3884915,0.012407143,-4.4438787,16.459177,0.0064035472,-1.3211325,1.3408146,0.0110801235
4,11.49237,-11.560628,0.041562054,2.6678257,0.18712683,0.032818273,-11.992298,2.6945765,0.027337011,-1.6278595,1.998281,0.028697738,-8.269433,-3.3351586,0.013298129,-0.43229732,-0.55477184,0.032285597
5,5.4642205,-9.285991,0.05670452,1.4882616,-1.4603578,0.05588628,-9.607926,-1.1278096,0.017600492,-1.6653003,1.1691886,0.028774833,-3.9382472,-11.486021,0.010152541,-0.06069281,-1.195151,0.037909422
9,7.6954083,0.32219216,0.029732773,0.3852917,-0.064829044,0.034999967,6.288709,12.3432045,0.012488751,1.5992945,-0.43591574,0.016872128,-6.0155625,15.81351,0.005989389,-1.2823857,2.3274553,0.021040916
1,3.8408422,-4.793542,0.018694041,-0.41527227,-2.6092856,0.011042197,-7.2982554,5.4637,0.0034454945,-1.325807,-1.4461145,0.008897965,-8.6719055,-9.354509,0.0024300285,-2.4197266,-0.86237365,0.0074919616
2,2.1456807,-5.175545,0.07884926,-2.631114,-1.3350973,0.049301215,2.1343453,-3.6359892,0.01778701,0.1595761,-1.302962,0.038906395,3.9970295,-6.868331,0.012887544,-0.10776425,0.004492578,0.046318028
2,2.3018017,-6.931406,0.054706547,-2.0288599,-1.1765373,0.027257409,3.5073109,-4.575217,0.012579989,-0.13881147,-1.8598757,0.018382102,6.453406,-6.4930534,0.00601368,-0.06546744,-0.67638755,0.018435374
7,17.106844,-0.37162033,0.034088474,1.0215073,-0.4666808,0.044824645,3.0966718,13.318879,0.027597578,0.3626907,-0.009500538,0.030198576,-9.674848,15.770478,0.014896396,-1.1729107,1.7422146,0.032200146
8,8.127736,-15.201862,0.030468311,0.7957268,-1.0698475,0.0673157,-11.962747,-4.3910384,0.015996136,-2.6000097,0.40187737,0.015512256,-7.2004485,-9.814801,0.011595965,-0.32551134,-1.9985031,0.02521215
2,2.4256113,-2.360478,0.049022116,0.6061811,0.6321647,0.055680834,-2.729313,4.556084,0.022919727,0.1939542,-0.684383,0.038173314,-4.9393497,-4.7622643,0.019660821,-0.9459072,-0.24686126,0.047305185
7,13.551669,-10.006289,0.049487475,1.9164809,-0.7439461,0.045877296,-6.2330866,3.1125362,0.011037589,-0.041041933,1.2533294,0.015740141,-8.091456,9.896128,0.0071751815,-0.011010214,1.7210609,0.020193297
7,9.019737,-1.0832926,0.05123593,0.7849365,-0.040320985,0.05483917,2.6838822,6.415346,0.04638214,0.8041739,0.16722623,0.049058713,-5.1232753,11.531638,0.01672867,-0.20740087,1.0814499,0.03745444
3,3.417655,-10.996231,0.088197336,-0.21417366,1.5755327,0.08142558,-10.091475,-9.240211,0.038529962,-1.2265662,1.3897189,0.05097818,2.5463955,-8.807895,0.021711301,1.6168568,-0.7273006,0.052251067
4,10.3592825,-9.808509,0.059313487,1.8465347,0.25239167,0.044995543,-9.633546,5.114687,0.017462278,-0.33488065,2.3051062,0.021880338,-7.6051655,3.5997593,0.011057441,-0.04579065,1.0996358,0.03066213
5,0.6679496,-4.5294986,0.043170813,-0.14258175,-0.83129853,0.039588112,4.881579,0.3808531,0.026440917,0.5823722,-0.6311342,0.03101836,1.7358785,3.2042923,0.012013573,-0.05965809,0.3275864,0.024995182
7,9.563369,-8.402946,0.032510914,2.030552,-0.65651846,0.028546771,-6.715193,4.709913,0.018100152,-0.4295225,0.6986592,0.020995079,-8.544739,3.615731,0.010494205,-0.9920506,1.2674663,0.023465736
2,1.1718832,-2.6455717,0.054004405,-1.3192668,-2.146771,0.058769364,-2.8746352,-3.0061789,0.022863016,-0.08875968,-0.30258974,0.038562663,2.3533409,-9.694458,0.011247883,0.22427417,-0.7000319,0.0298434
1,2.7614393,-3.1890504,0.019113388,0.21485306,-2.2144182,0.0178068,-4.309073,3.2026153,0.0070975013,-1.0521878,-1.6623842,0.008569023,-6.2298145,-10.646908,0.0050043855,-2.0329444,-1.260656,0.014086525
1,5.1274867,-7.565296,0.02429021,-1.4602863,-2.6108243,0.012308861,-10.504883,-0.7687701,0.0046770372,-1.9449214,-0.45353332,0.007831379,-6.1595654,-13.22742,0.0032792033,-1.001777,-1.4795945,0.015076654
6,-2.7211163,-2.2768538,0.043777563,-0.81074804,0.9244931,0.06279377,5.14867,-3.2577126,0.02562453,1.6556289,0.92969763,0.036747694,7.521237,1.5177844,0.011987117,1.2084337,1.4262422,0.032273367
8,2.8686185,-9.095318,0.045159165,-0.030965503,-0.90335226,0.039907828,2.1860194,0.59735113,0.017215071,-0.87780935,-2.1114805,0.015618217,-0.59650606,0.3626512,0.01088158,-1.0519953,-0.87120223,0.023259025
0,-2.4880102,-10.186216,0.024232903,-0.89103556,2.1206825,0.034896642,3.420694,-11.079052,0.007680323,1.040699,1.7404895,0.014908898,15.262819,1.0097308,0.005759953,2.8649054,-0.2209556,0.016461644
6,1.9935541,-8.265388,0.048868645,0.97431207,1.805934,0.034635216,0.68730855,-7.7792506,0.016167393,-0.40921244,-0.5184426,0.022040445,7.0296426,-6.622758,0.008034404,1.1552802,-2.326257,0.024044234
0,-2.9527783,-10.261965,0.02436328,-1.1906912,1.7209905,0.0369213,7.954327,-9.131322,0.008501499,1.8113594,1.5063828,0.016042164,18.227058,4.5180726,0.0057377117,2.4730844,0.49105066,0.015165964
5,2.13974,-11.4252405,0.0552383,-0.23139384,1.6067472,0.06190751,0.4965988,-6.0736175,0.056392167,0.11386096,0.28036058,0.053852018,7.7716436,-0.3802455,0.02351692,1.1683247,-0.28213722,0.041771844
5,3.7274947,-5.9013047,0.04609048,0.013194205,-1.5746676,0.05490697,-6.283477,-0.21844202,0.031333625,-1.3152372,0.6044665,0.03357359,-3.8107708,-9.640817,0.0164564,-0.43593332,-0.79338104,0.037340224
6,4.2886887,-9.262713,0.05163691,-0.058267128,-1.5018449,0.05536742,-7.809986,-5.744218,0.017738737,-2.1623561,-0.029935159,0.029793708,-1.0064565,-12.605826,0.012720777,0.1611003,-2.2303858,0.042865425
9,5.896489,0.18275669,0.026590243,0.35159442,0.042637207,0.030816553,5.758734,8.152483,0.015343703,1.4965131,-0.49878642,0.019523667,-3.5724156,8.803786,0.008002369,-0.77758133,1.3488538,0.020282824
9,11.00377,-3.059686,0.02678749,1.1060159,-0.3346733,0.03185922,-2.3550305,9.751362,0.018781709,-0.89981127,-0.090609066,0.019646542,-11.854705,3.8956118,0.005725372,-1.4375554,-0.3090658,0.023134448
9,9.408435,-3.4256783,0.030213343,0.9804307,-0.15247336,0.039505664,-2.5283937,8.353234,0.017005295,-0.19320726,-0.049340714,0.023142027,-9.366592,4.875723,0.010795244,-1.472336,0.8543703,0.021336634
9,9.192341,-0.56979936,0.024473181,0.64685553,-0.11877529,0.030170983,3.4346366,10.024614,0.018393783,1.0194632,-0.123763874,0.023458695,-4.9691315,10.916523,0.009733329,-0.80848616,1.3151724,0.022179762
3,3.4430175,-7.6754117,0.045671593,0.649521,-1.2323234,0.04712814,-5.0482397,0.373901,0.020912798,-1.1127905,-0.49174878,0.025404634,-5.562229,-6.6173925,0.015864395,-1.0637845,-0.7865846,0.034475002
9,8.820744,-10.056186,0.041761972,2.3340225,0.4061039,0.046031248,-9.972386,1.574588,0.028588114,-1.2692417,1.1829058,0.04273577,-7.1298847,-7.8831964,0.011385177,-0.6258184,-0.68632907,0.042215798
9,10.763618,-4.824496,0.035144266,0.7949882,-0.72217274,0.034019258,-0.70314544,8.844195,0.018932778,-0.7020933,-0.95822275,0.021391338,-7.542907,5.744398,0.006884388,-1.6630589,0.2815229,0.027638668
7,7.7330594,-3.8351014,0.035310835,1.2887937,-0.79404,0.03990134,-1.3026469,5.923376,0.029272987,-0.10267186,-0.17500645,0.037506692,-6.5745583,1.2150633,0.013804056,-0.96306694,0.27453732,0.031519476
7,6.873782,-4.0286603,0.073444314,0.54413784,-0.5633257,0.06886679,3.255034,10.354871,0.028979126,0.69547075,-1.6509359,0.033171594,-6.3138194,9.505818,0.015292724,-1.4842592,1.1867241,0.046495132
9,4.522399,1.3295604,0.04429964,-0.006114237,0.2788267,0.049766816,8.577334,6.5794377,0.02001048,2.2211545,0.5959694,0.029836372,-0.29400134,15.728252,0.01120004,0.21828857,2.689478,0.034143843
7,11.38176,-0.6705548,0.030905057,0.89544106,-0.64046407,0.03234194,2.4913206,10.982994,0.010944856,-0.1259698,-0.5980335,0.017257359,-9.640973,6.482008,0.006130402,-1.8233616,0.5590048,0.021199396
1,3.5625947,-2.2464643,0.019979311,0.8562714,-1.8906915,0.015645854,-0.34246507,5.210085,0.0041268948,-0.6551422,-2.1449053,0.023610981,-5.1548514,-6.408985,0.0031927358,-1.6347225,-0.9627449,0.012265937
2,4.699328,-11.34325,0.066518754,0.12533826,1.0973868,0.08049539,-2.7968953,-3.4231207,0.039572667,-0.32244888,0.6038463,0.058723595,1.9043459,-3.0276468,0.012888836,0.78605527,0.029750392,0.046163287
9,4.6836944,1.294088,0.042799048,0.10942675,0.056779124,0.053100303,7.9210644,8.7125635,0.024147106,1.7160549,-1.0883424,0.038006686,-5.069433,5.270342,0.013523059,-1.1336876,1.5763412,0.031317353
4,7.631188,-0.40050447,0.039347958,0.43711543,-0.1225844,0.045961093,3.9994857,12.583917,0.028831005,1.3518136,-0.4624574,0.029730322,-5.752405,12.986523,0.016979855,-1.3542918,1.7648327,0.0384857
9,9.498048,-2.0138943,0.024625571,0.7009158,-0.44210812,0.027941944,-0.28633678,9.363906,0.013239352,-0.2126102,-0.6555655,0.018263945,-8.475559,5.6885514,0.007812589,-1.4517416,0.41345066,0.020153426
1,4.837594,-5.1866813,0.019207032,0.058426924,-2.4964323,0.015945075,-8.347825,6.4949584,0.003741727,-1.53146,-1.3161933,0.012106726,-10.258782,-8.750474,0.0024049596,-2.54981,-0.7388518,0.011227937
4,10.167537,-10.525119,0.038384847,2.2939725,0.78312474,0.029785726,-11.718801,1.5244263,0.011898981,-1.6666121,1.7399378,0.027100127,-9.722113,-5.1570864,0.009994336,-0.2596627,-0.7828787,0.022299288
5,2.9561472,-11.477804,0.05849121,0.013054866,-0.4832483,0.050975293,3.857002,-1.1066647,0.015966102,0.17063881,0.6322494,0.022391984,1.2109717,9.187143,0.007095696,0.1780718,0.18714581,0.02130754
4,4.531886,-7.6355543,0.05321226,1.0285083,0.85872465,0.051831298,-9.460872,0.92336607,0.023722928,-1.1322999,1.0766615,0.030112615,-6.0889425,-6.74159,0.015255276,-0.015379716,-0.67133373,0.029931476
6,2.758406,-7.9472375,0.046426713,0.87408084,1.4494187,0.038194668,2.0154448,-3.0109756,0.014001659,-0.3985731,-1.6100409,0.018547984,2.1959128,-2.3145485,0.0104350615,0.2464718,-2.1617286,0.015856586
6,2.1370072,-7.6059184,0.04721715,0.914733,1.8397539,0.026191924,0.526253,-5.470707,0.007705935,-0.87542814,-1.2402396,0.014736502,4.0607204,-3.9526224,0.0062890225,0.68043363,-2.3903046,0.015454599
5,2.3905995,-8.804659,0.043193296,-0.17883123,-1.175711,0.041513145,1.008815,-6.923444,0.02540691,-1.0738811,-1.1066908,0.029320937,4.1437964,-6.018007,0.009918534,0.4199492,-1.7746133,0.023370204
5,4.6919103,-9.371055,0.06780921,1.1827062,0.8826024,0.06714008,-8.636108,-3.0403862,0.024260284,-1.3196712,0.9265183,0.03160635,-3.2687068,-7.0865474,0.012579305,0.32620648,-0.7722483,0.038723692
7,5.5582185,8.152208,0.020219723,-0.39404035,0.26181465,0.0724313,11.598548,4.420711,0.018090101,1.8355767,-0.12228617,0.02373644,4.722951,10.214244,0.005812237,0.5094551,1.2599688,0.03792787
4,9.792191,-2.2425354,0.037368305,0.6989449,-0.2509836,0.038822327,0.7934592,4.605053,0.025581617,-0.0014923611,0.1307572,0.027950611,-2.8961058,3.938189,0.011916272,-0.17796344,-0.35070166,0.025266424
0,1.25562,-9.512328,0.043223146,0.006335374,0.9880021,0.066189535,6.106497,-3.90874,0.017572902,0.7264982,-0.049857408,0.01431435,7.630042,5.8582306,0.007448095,1.455405,-0.2045724,0.033230368
4,7.877928,-6.3768034,0.049347546,2.0032856,0.4499662,0.039298873,-9.3771105,3.1513052,0.015526001,-0.9456134,2.0031402,0.024907174,-6.024958,-3.0024884,0.013818713,0.16849838,-0.3804616,0.030591184
1,5.1225176,-8.157244,0.053151373,-1.873938,-1.9167855,0.04541795,-7.804962,-1.694963,0.013803746,-1.5069754,0.6198112,0.034396935,-4.8423767,-11.758258,0.009080916,-0.15749717,-0.9139354,0.037170935
2,2.3150523,-6.794556,0.08898016,0.016682025,1.066274,0.07781754,-0.8203051,-6.6577234,0.032059815,0.4637772,1.0038633,0.038120214,6.564357,2.0127907,0.023897067,1.7504079,0.48103893,0.035882987
3,1.3587234,-9.824868,0.05512341,-0.83777344,-0.55077755,0.042632356,11.777776,-1.9209105,0.01868436,0.69022274,-1.8884683,0.021162516,6.79313,7.983843,0.013927436,-0.2734681,0.5154447,0.031094387
7,14.73884,8.722415,0.020849075,0.5735524,-0.24787395,0.06192288,9.807231,11.385173,0.005707312,1.2405235,-0.05169264,0.015270895,-5.998519,17.880062,0.0042812433,-0.6197781,1.6356465,0.02534805
