idx,label,parity,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15
606,3,odd,0.66787285,-0.26960674,-0.4178009,-0.34438625,0.8900534,-1.0290185,1.4388065,0.7511532,-0.46365345,-1.3703778,0.93699336,0.17933913,0.8705454,-1.0229429,0.25621176,-0.3583233
607,3,odd,0.72982854,-0.046567477,-0.7165225,0.794157,1.0756615,-0.821786,0.6963903,1.8459852,-1.6014869,-1.1816736,-0.22693682,0.36766157,0.35379097,0.2921713,-0.8700528,-0.36965886
608,6,even,-0.6885778,0.46182334,0.02668341,-0.12530556,-1.5420849,0.1539138,1.129972,-1.1720047,1.0998014,0.059631445,-0.29326525,-1.0435767,0.33503228,0.43777448,0.22304673,1.2080587
609,8,even,-0.9004914,1.3187711,-0.2695108,0.571814,-0.80553824,-0.8947404,0.4699157,2.637241,-0.67001015,-1.6385902,0.60450584,0.1636249,1.013138,-1.2856964,0.0029751062,0.4048952
610,2,even,-0.37560683,-0.14986666,-0.042670608,0.26822662,1.5090443,-0.46763137,0.3084953,-0.041980416,-0.91246116,1.8585289,1.1470495,-0.9914192,-0.80178386,1.0992119,0.5622187,-0.025008261
611,6,even,-0.49260658,1.0110817,-0.3058204,-0.59941006,-0.47578084,-0.5279517,-0.047550485,-1.7362566,-1.3211995,-0.07623232,0.7740083,0.8269229,1.1141932,-0.47571915,-0.23824045,-0.8867857
612,1,odd,0.19986248,-1.4219378,-0.1392785,-0.7854202,-0.6504041,0.07320203,-0.28702244,-0.7531096,-0.5680997,-0.4012503,0.07608508,0.77979445,-1.1170409,1.1275923,-0.5890957,0.91400254
613,9,odd,0.25004464,-0.865988,-0.0008926727,-0.54472506,-0.5761075,0.09254536,-0.13307409,0.20000017,1.3193936,0.6600873,0.34729353,1.2563347,0.3580993,1.3153912,-0.95639193,0.59947383
614,3,odd,-0.43699706,-0.26578212,-0.36872828,-0.5120476,0.54595715,-0.77314425,0.49735367,2.0047703,-0.37815586,-1.6358606,0.23791662,-1.2228385,2.1320474,-1.5704845,0.14387996,-0.13265184
615,8,even,-0.9813456,0.9430008,-0.22514482,0.3503777,-0.9303061,-0.8946806,0.8874282,2.1868198,-0.6871967,0.217763,1.1651627,0.16279209,1.0246946,-1.2055382,-0.20792916,-0.115680836
616,0,even,0.20909654,1.6352048,0.13190165,-1.1591257,-0.29394722,-0.19203071,-0.42465854,0.995756,-1.0064799,0.7681654,0.32056123,0.635145,0.9229747,0.63169605,-0.2869419,-1.497217
617,3,odd,0.93251777,0.10454907,-0.20139511,-0.41775227,1.0337245,-0.74709356,0.9657232,0.16766176,-1.1383011,-0.885733,0.32147285,-0.7812108,0.3800877,-0.31415522,0.7898876,-0.68075055
618,5,odd,-0.41379267,0.52466553,0.15029424,-0.083933115,-0.9313452,0.1259347,-0.7056244,1.9684241,-0.8095673,-0.803386,-0.7120764,0.6350576,0.85698175,1.1050651,-0.9014912,-0.19694072
619,0,even,-1.3186146,1.5414746,0.1976578,-0.83487236,-1.1251191,0.10068561,-0.69052327,2.2919538,-0.36890176,-0.79211605,-0.3850757,0.22600418,0.8482973,0.9089411,0.513757,0.052955505
620,8,even,0.6476675,-1.608877,0.06650248,-0.0015116367,-0.024033017,0.007215921,1.4003994,-0.9213861,-0.99908,0.07480756,-0.16690618,0.20018756,-0.7077995,-0.22779341,-0.15464056,-0.29437888
621,6,even,0.3915046,-0.3294464,0.12996845,0.605839,-1.120792,-0.0068237744,1.25507,-1.6892693,0.9452443,0.8489523,-0.097228706,-0.7320534,0.55802107,0.2186152,-0.06433575,0.2320697
622,6,even,-2.0280633,1.6322873,-0.32320535,-0.58759606,-0.8422956,-0.5302815,-0.765689,-1.5360973,-0.29843214,0.24419516,0.66410166,0.25251272,0.4537913,-0.7753179,0.4832759,0.48251987
623,9,odd,-0.83156264,0.022973888,0.15198529,-0.5956745,-0.035797246,0.3378576,-0.26230288,0.8341724,1.76521,0.69889694,-0.2284396,0.8081243,0.22017175,1.748282,-0.1172587,-0.39189312
624,2,even,-0.9966939,1.1127552,-0.29361492,0.9535135,2.6647818,-0.679121,-0.24997017,-0.012491107,0.48036242,0.018976837,1.2396073,-1.6739352,-1.0771363,-0.22841759,-0.6854745,0.12554269
625,5,odd,-0.55438054,0.25483805,-0.36429858,0.7175874,-0.31721058,-0.78931826,0.20948097,0.5726739,-0.040319614,-0.96899927,0.20583972,0.69948983,0.5246995,0.29102135,0.14213671,-0.7265935
626,3,odd,0.4537573,-1.5106614,-0.33340186,-0.81716543,0.9130397,-0.6892835,0.1609982,0.7256486,-0.70835793,-0.8514481,1.0055135,-0.7460737,0.29293936,0.981139,0.3725807,-0.91721195
627,0,even,0.15407665,1.8308649,0.2415193,-0.46775645,-0.76846355,0.3986468,-2.1251965,-0.20953605,-0.15170288,0.84184384,-0.41549674,-0.107441574,-0.8408635,-0.6342985,0.9848308,0.79772204
628,7,odd,-0.28636676,-0.85980356,0.13542867,-1.743578,0.8822376,0.75821215,-1.3239882,-0.17357942,0.22462645,-1.1520973,-0.69684786,0.2941184,1.0795776,1.0589501,1.0666605,-0.13837579
629,2,even,0.99375665,-0.10846615,-0.022365324,-0.49750352,-0.014620371,0.024429463,0.06152882,0.119042575,0.42901224,1.5958788,0.08412082,1.0407333,0.3887344,0.14195797,-1.2039527,0.58063364
630,5,odd,0.5078696,-0.5004508,-0.3228609,0.48945186,-1.1433253,-0.17392868,-0.9619822,1.4271643,0.08781072,-0.5649028,-0.022094168,0.13091709,-0.60017025,0.89325184,-0.41479695,-0.55160457
631,7,odd,0.47744745,-0.82834387,-0.18247877,-1.1136961,0.3365206,-0.016507337,-1.5609937,-0.94523793,1.36198,0.3165042,0.54171973,-0.49696338,0.82288694,0.6338241,0.82762873,-0.19682062
632,8,even,-2.1262333,-0.21822038,-0.16986813,0.30220068,-0.16169879,-0.094454214,-0.23256284,0.018782794,-0.6519437,-1.0914633,-0.08791352,0.26131535,0.6332292,0.12763709,-0.101836145,-0.19068047
633,5,odd,1.3527144,-0.55762935,-0.32127607,0.38301894,0.3513666,-0.5294417,-0.963424,0.4629495,0.16758928,-1.3472651,0.31147766,0.08751604,-1.3016851,-0.71208483,0.80903435,0.1450036
634,2,even,-1.0592651,0.3038729,-0.14232409,0.4076193,1.7930651,-0.16690211,0.6855844,-1.2463088,-0.0025346056,-0.04698114,-0.31535423,-0.5795103,-0.5591262,-0.15447576,-0.5783613,-0.41972002
635,7,odd,0.5434944,-1.9410828,0.007869698,-0.116061784,1.2408092,-0.09838958,-1.8442082,-0.9043745,0.12767586,0.51260453,-0.017106568,-0.2928505,0.48069784,0.23651999,0.28975558,0.4799821
636,2,even,-0.8082192,-0.9914845,-0.048377886,0.38820487,1.1942285,-0.42522162,0.24786575,-0.020946503,-1.4752445,0.98031396,0.55873716,-0.84005606,0.6383794,1.0591745,0.73042136,-1.092239
637,6,even,-1.1143931,-0.38767764,-0.14002499,0.139735,-1.0423337,-0.2212649,0.75944537,-1.146495,0.5985774,-0.5578913,-0.07947076,0.045547187,0.31847382,0.61064553,-1.1015788,1.6909181
638,9,odd,-1.1674192,-1.4796154,-0.053981826,-0.8929922,0.6337193,-0.20128435,-1.1571193,-0.7481353,0.3034197,-0.06894823,0.5462677,-0.7684293,1.0194703,-0.27699786,0.70208204,-0.15312222
639,3,odd,0.5018983,-1.0790709,-0.23520733,-0.68677175,-0.21627659,-0.40695134,0.33400172,0.1269857,0.16670388,-2.0420141,0.25960544,0.13475882,0.44086263,0.071699,-1.5006045,-0.09181591
640,0,even,0.7559545,1.1176786,-0.15642427,0.46514475,0.6292377,-0.5819831,-0.99700254,-0.865,-1.2908766,0.6673962,0.21484548,0.06498492,-0.21833842,1.1046149,0.031502813,-1.5900652
641,3,odd,-0.22512941,-0.064235404,0.06493911,0.18568304,-1.1122057,-0.027403826,-0.43645543,1.03862,-0.679514,-0.1442388,-0.22661322,0.8718687,0.71031314,1.3372551,-1.7317612,0.110597745
642,9,odd,-0.5806949,-0.57194257,-0.05549691,-0.8080755,-0.6869989,-0.33669257,-1.8118382,1.4683702,1.2852894,-1.5604506,0.6965637,0.106580704,0.8777711,-0.017664537,0.49747837,-0.57721895
643,3,odd,0.37548023,0.2834583,-0.3395275,-0.029387228,-1.1762583,-0.49051636,0.35972315,1.0581279,-1.1045452,-2.184043,0.4583937,0.3508734,0.13458109,1.2954893,-1.5323418,0.6197756
644,9,odd,0.88664764,-1.9941756,-0.13286796,-0.9083942,-0.35589778,-0.23630737,-0.8085421,-0.08043802,0.41078728,0.21685782,0.07782155,0.5597867,0.4085331,0.14684075,1.3780067,0.18885359
645,4,even,0.92483914,-1.0824028,-0.014222562,0.42919555,0.259339,-0.586732,-1.4816909,-0.27393305,2.0727131,0.65415704,0.33297724,0.5141791,0.5683189,-0.8665334,1.4354616,-0.62130857
646,9,odd,-0.14696662,-1.7972543,0.14437668,-0.83392507,-0.30063498,0.35709685,-0.5862901,-0.7370231,1.2042629,-0.06509748,-0.22255558,0.17865857,1.4023993,0.563177,0.40553832,-0.91391987
647,3,odd,0.73916966,0.062118463,-0.19787155,-1.5498511,0.83169127,-0.3304562,0.45972162,0.4779182,-0.24874786,-2.032223,-0.29032603,-0.99861395,1.4874494,0.2560382,0.568623,0.51407933
648,6,even,-1.1813223,0.91096836,0.09127733,0.017013699,-1.5468012,0.042791847,0.3470564,-1.5252304,0.49266398,0.8098492,0.36585876,0.080806404,0.23806159,-1.4031942,-0.3519139,0.25356874
649,8,even,-1.800526,-1.0199522,-0.26472443,0.5140065,0.54853976,-0.5486362,-1.3898427,-0.92523843,0.07590199,-1.1709163,0.20733047,-0.8354068,-0.015077617,0.21510422,0.32798225,-1.0738417
650,0,even,-0.9762843,0.80509186,0.27314273,1.4896793,-1.0731884,0.24871877,0.7956378,-0.06582141,0.18578586,-0.64509827,-0.24704605,0.42119354,-0.8637561,-0.50398207,-0.100490436,-1.5101959
651,9,odd,-0.7343951,-0.6326631,0.081583485,-0.8716776,-0.2610351,0.40525466,-0.074891925,1.3354158,1.9650736,1.0031221,0.08496775,0.45430258,-0.071564145,1.2565368,1.0962504,-0.30303586
652,2,even,-0.53598535,0.41196868,0.04003305,-1.2373943,0.39602795,0.42916033,-0.22509232,0.87038,0.24647343,2.4579403,-1.4369023,-1.1212701,1.5890878,-0.43473494,0.6477676,1.0267454
653,8,even,0.7804296,-0.35651422,0.04306613,-1.1257675,-0.04716248,0.047474954,0.017416894,-0.020196944,0.7293977,-0.39819878,1.0157932,-1.6908002,0.5325765,-1.3520229,-0.24335398,0.8544815
654,3,odd,1.1633075,0.037798323,-0.2296483,-0.5795999,0.15333721,-0.34654334,0.7866351,0.54194784,-0.28694034,-1.1171916,0.022989836,0.20832533,0.8124106,0.8271825,-0.52036524,-0.24615782
655,1,odd,1.2615647,-1.5825733,-0.028944694,0.015583161,-0.5732973,0.012748927,-0.21317294,-0.82398283,-1.3835003,0.31490272,-0.21603528,0.23712295,0.2724931,0.5092551,-0.06571086,1.199336
656,6,even,-0.57497054,0.93970585,0.088566974,-0.31110764,-0.34401342,-0.02255811,-0.00085587054,-1.661222,0.18774593,0.59706515,0.5983988,0.40738085,0.007046188,-2.037407,-0.08718336,-0.24823406
657,6,even,-2.0566466,-0.39876857,-0.13083999,-0.13215548,-0.9300313,-0.36834174,0.84830153,-0.4292881,1.5650798,-0.80685776,0.39488962,-0.8012351,0.03784521,-0.77972996,0.847102,0.5506069
658,9,odd,0.28429326,-0.6861155,0.07605737,0.041785404,-0.111737795,0.10066089,-1.4378641,-0.5355022,1.3138734,-0.32227376,-0.16157141,0.052135915,0.88712275,0.9910518,0.63401765,-0.7811534
659,6,even,0.3215562,1.080043,-0.0607754,0.6293591,-1.1250378,-0.20925838,1.2260857,-0.44428572,0.43821716,1.6591476,0.5543036,-1.3014998,0.14356232,0.3508147,-0.5297456,0.39448568
660,0,even,0.16719809,0.7631998,-0.033765182,-1.2462597,-0.12692207,0.24381402,-0.39629227,0.64945185,0.3647236,-1.5372303,-0.4045127,-0.09153119,1.2859704,-0.07271223,0.4210505,-2.3375552
661,7,odd,0.5746841,-1.3904424,0.045057274,-0.8443527,0.5522014,0.060739886,-1.1481509,-0.6850133,1.1406529,-1.0478675,-0.39739615,0.016417593,0.48761553,1.0217004,1.6921527,-0.26869574
662,5,odd,-0.19825365,-0.93685067,0.21908268,0.4345707,-1.1607748,0.31799835,-0.106592685,-0.31158686,-0.24273753,0.8381797,-0.15098688,1.1009793,-0.5258549,1.0806012,0.38413954,-0.6168536
663,4,even,-0.4508559,-0.7241002,0.030865785,-0.0995366,0.18367234,-0.15068865,0.45431906,0.77511555,1.4430791,-0.10980956,0.52258086,2.1509967,0.11058848,-0.0890767,-0.19873902,-0.1411801
664,4,even,0.8884505,-1.3336252,-0.0043144785,0.7047632,-0.27045232,-0.68762237,-0.5298552,-0.5102579,0.8364573,0.4454111,0.45039392,0.9724902,1.3130578,-1.1476719,0.8023184,0.22024724
665,0,even,-0.37839544,1.8348718,0.025204584,0.9684881,-0.25372148,0.3398695,-1.4465504,-0.11052419,-1.6167597,-1.2910041,-1.0210924,-0.65215504,-0.23843567,-0.23277463,0.41031408,-0.5533865
666,8,even,0.9053268,-0.750733,-0.11443025,0.034309827,0.40348312,-0.20941819,0.23329698,1.0278008,-0.011340611,0.41204196,0.51133007,-0.8375846,0.4905589,0.6053556,-1.3206939,-1.6108981
667,5,odd,1.7101175,-0.5800366,0.021805301,-0.18708687,0.8232265,0.28543383,-0.31052664,-0.9122311,-0.3722417,-0.45887348,0.04167255,0.09433892,-0.2308832,0.113178246,-0.14929844,0.061014153
668,5,odd,-0.52788645,-0.11395478,-0.10897046,1.2813336,-0.4880491,-0.23145337,-0.06771356,2.0056233,-0.9885125,-0.77127105,-0.27409208,0.92846775,0.36783594,0.7703702,-1.1153538,-0.39723444
669,0,even,-0.38281333,1.1432004,0.079510264,0.3586776,-0.8345226,0.29911646,0.3846894,-1.3977296,-0.0039284676,-1.1203885,-0.1866203,0.08069751,-0.88432574,-1.0590103,-0.14748314,-1.575185
670,7,odd,-0.16888352,0.9967358,0.6093405,-0.54593444,0.005890906,0.31956446,-0.8860292,1.5257502,0.5870195,0.013573193,0.18055183,0.8892615,0.3599246,2.607907,-0.4651029,0.04292638
671,4,even,-0.6429966,0.2207703,-0.15920278,-0.24223751,0.3949654,0.049429353,-1.1457958,1.5838175,0.84692997,0.7475201,-0.49198514,1.3555961,-0.7133596,-0.6486265,1.3970788,0.7839988
672,0,even,1.3801593,0.91314083,0.20088527,-0.2767118,-0.08066899,0.16157712,-1.2455583,-1.0733858,-0.57725483,0.5146386,-0.20856833,0.27874124,-0.050399993,0.123926714,0.5495841,0.3065858
673,2,even,-0.62181497,0.29498503,0.031083966,0.76519686,-0.024480484,0.5097523,0.14074714,-0.13679515,-0.32071245,-0.19680187,-1.8210719,-0.6554296,-0.43845674,-0.47005934,-0.59340554,-1.8196404
674,3,odd,-0.7073961,-0.01525481,-0.10071319,0.50458187,-0.23627654,-0.49231005,0.20227048,2.0430024,-1.0691327,-1.6394016,0.5594768,0.65492254,1.1779679,-0.64091134,-1.080929,-0.17916566
675,4,even,0.91497827,-0.6952497,-0.058416463,-0.5979112,0.24348274,-0.023561958,-0.5585541,0.9677977,0.7704729,0.04469514,0.7191953,1.7513236,0.5064389,0.4025665,0.64059955,0.94461465
676,6,even,-0.10042383,0.93382347,0.026874352,-0.60664976,-1.0589353,0.4505905,1.0799099,-0.7593941,0.4822517,-0.71046746,-0.6708935,-1.029555,-0.6023667,0.29291683,-0.07432268,1.2761935
677,5,odd,0.3106153,-0.1262837,0.0045650154,-0.43854493,-0.8648607,-0.2686812,-0.7945552,2.6044533,0.49804288,-0.5760875,-0.045388326,-0.23910624,1.179045,1.0832434,-0.34741664,-1.3386518
678,2,even,-0.90827864,0.19542152,0.062207535,-0.4520847,1.4752461,-0.22912635,1.3001828,-0.77897763,-0.5525082,0.4235152,0.3238153,0.16668187,0.021884207,0.6192853,1.7660911,0.097587734
679,9,odd,0.17037636,-1.3434551,0.08190931,-0.76606524,0.19923693,-0.04374125,-0.7677404,-0.44818664,1.2035124,1.506564,0.29338852,-0.17394108,1.4938475,0.27586335,0.9465756,-0.12572011
680,6,even,-0.7729211,0.5927272,-0.06582195,0.11158031,-0.8727289,-0.25262138,0.7824947,-0.65376294,-0.6314537,-0.4904118,0.30951247,0.7841468,0.7441973,0.09293453,0.26232713,0.086847134
681,1,odd,1.4064943,-1.5538399,-0.034351707,0.2768801,-0.500831,-0.09187497,-0.17791125,-0.568917,-1.2828958,0.46661794,-0.11231781,-0.041452974,0.53206503,0.14407034,0.25327104,1.6678412
682,1,odd,0.47041196,-1.4460402,-0.057405904,-0.6059525,-0.80474097,0.051128972,0.018585496,-1.5740345,-0.60387194,-0.7951715,-0.008065431,0.55918276,-0.7727829,0.53424364,-0.28136224,0.6635662
683,0,even,-0.83377355,2.008289,0.47202343,-0.80899715,-1.4036059,0.32970673,-1.2058196,1.4055581,-1.2097784,-0.72651345,0.13530406,0.2179233,-0.14912976,-0.1370245,0.7030672,0.5632355
684,3,odd,0.885398,-0.12118685,-0.4147358,-0.4049083,0.47792518,-0.6999186,1.1683316,0.6368893,-0.29987314,-1.4008013,0.43453154,-0.009580284,0.56016135,-0.09882864,-0.29444742,-0.32595542
685,1,odd,1.5515432,-1.6249948,0.045413177,0.628587,0.38128603,-0.11454414,0.5887591,0.45604295,-1.2375814,0.712913,-0.2384204,-0.34068292,1.0459557,-1.1016967,0.0028945208,1.5360438
686,7,odd,-0.5349617,-1.0293334,0.12172999,-1.8892448,0.21380407,0.61464643,-1.0084851,0.45009488,-0.49875945,-1.350669,-0.43910813,0.71816486,0.92498964,0.8480267,0.95564896,0.19518596
687,7,odd,-0.15970992,-1.3575583,0.19275078,-1.0804224,0.07251775,0.27775785,-0.8367144,-0.7700349,0.5596936,0.13697264,-0.20267034,0.61944747,0.97862184,1.0137736,1.6485333,-0.56046885
688,0,even,1.3396722,1.160156,-0.22143604,-0.8785533,-1.0054348,-0.28352174,0.21761884,1.5772729,0.5888854,-0.80638325,0.2908293,-1.0571357,0.64816403,-0.7954597,0.112114176,-1.1841544
689,1,odd,0.9868228,-1.3343136,0.06559495,0.7199912,2.2266204,-0.11236341,-0.46530294,-0.2169125,-1.0313907,1.4720949,0.3878282,0.069297075,-0.19255492,-0.7292559,-0.4227814,0.39747605
690,0,even,0.8373555,-0.15305635,-0.0026155002,0.25612926,-0.1932843,-0.040257104,1.5665767,1.4740891,1.1271508,-1.0870622,0.07395313,-1.210898,0.52636784,0.9579452,0.43740577,-1.0663064
691,4,even,-1.8654304,-0.5095627,-0.0276386,-0.09866261,-0.07422126,-0.041449673,-1.4226711,-0.68302536,1.850378,-1.3065494,-0.046273824,0.3119966,-0.34361064,-0.56397617,0.21555226,-1.1338284
692,6,even,-0.960067,1.366575,-0.024244219,0.6231083,-1.3394418,-0.43605056,0.9278809,-0.16691002,-0.30523655,1.2444956,1.2937567,0.21425578,-0.16798128,0.21648003,-1.1241966,0.6840565
693,8,even,-1.6180111,-1.4794751,0.02415736,-0.20987651,-0.30161157,0.0504285,-1.488657,1.2863505,0.14038345,-0.5014484,0.32187575,0.15895592,-0.37026393,0.29204267,0.7390425,0.20538312
694,5,odd,0.18856424,-0.49890795,0.21626486,0.36708286,-0.9257165,0.2587143,-1.8093317,1.5319967,0.76443917,0.42610663,0.0330995,0.6677798,-1.0026155,1.4925737,-0.34177196,0.03697279
695,3,odd,0.5628868,-0.83687854,-0.27994764,-0.7354201,0.92370164,-0.55329466,1.3094923,-0.5894209,-0.8958209,-0.7202799,0.35882074,-0.03218913,0.19815843,-0.51493376,1.2697277,-0.21076676
696,1,odd,1.2695714,-1.3160778,-0.104487255,-0.2473785,-0.51114863,-0.081211165,-0.31094173,-0.9981703,-1.3622941,0.1955712,-0.08522379,0.6207006,0.37369534,0.3692593,0.5591217,1.3688668
697,3,odd,-0.19401,0.08970509,-0.020167366,0.04488056,-1.0723095,-0.13724674,-0.23370376,0.8852058,-0.37823564,-0.6585346,-0.21352622,0.9948535,0.12020282,1.0174698,-2.2128534,0.50756603
698,4,even,1.0373254,-0.9203026,-0.16155355,-0.113335095,0.085072756,-0.104153335,-0.08492912,1.5047171,2.3701398,0.03042983,0.2012426,-0.20591533,0.36045954,0.4669211,0.095524505,0.2663313
699,5,odd,-0.30111462,0.26432824,0.16890615,1.1360195,0.053435322,-0.5820181,-0.040213525,-0.49496457,-0.01084242,0.3478697,0.3294131,-1.1631218,0.1683167,-0.12306963,1.2961824,-0.52637845
700,0,even,-0.7473641,1.655137,0.27429712,0.30129066,-1.3444611,0.6034874,0.02547606,1.1124516,0.22364715,-0.85422504,-0.30437985,-1.3728119,-0.14125474,-0.7446521,-0.09678568,-1.3736522
701,5,odd,1.5150003,0.0032275543,0.09128215,-0.3244999,0.541389,0.17368728,-0.36802888,-0.22558579,0.4056155,-0.38517016,0.74698377,0.12667812,-0.8177074,-0.62627685,-0.053769052,0.65014565
702,3,odd,0.2666211,-0.34162024,-0.084775075,-0.06091374,-0.45379823,0.07182112,0.33453238,0.5238195,-0.7165832,-0.99699885,-0.48649812,0.86032623,0.13242501,1.0476667,-1.5492413,0.44106382
703,5,odd,0.9131836,0.16040996,-0.3408813,0.76471764,-0.69190305,-0.5489058,-0.12105836,1.5753214,0.03744655,0.11022726,0.19453728,0.0838514,-0.19643903,0.7626211,-0.6671904,-0.82005423
704,4,even,0.5613026,-1.6090642,0.018539395,-0.2794926,-0.18819788,0.025448184,-0.59932405,-0.74509186,1.5045104,0.67865807,-0.39160654,0.7803117,0.30340794,-0.29736465,0.7219937,-0.29518235
705,4,even,-1.144714,0.2513499,-0.06340055,0.988818,-0.022533782,-0.23137364,-1.665077,1.2036095,2.5940125,-0.36639294,0.6017774,-0.79967666,-1.5546694,0.22068997,-0.6796686,-0.88194966
706,9,odd,0.5030401,-1.0079267,-0.1434078,-0.6933071,-0.858133,-0.012959577,-0.74229604,-0.14398572,0.25470024,-0.81187105,-0.06660108,1.5184301,-0.2986274,0.86968094,0.7014754,0.23039174
707,4,even,-1.5396231,-0.8720395,0.14701241,-0.086308,-0.12787238,0.43679667,-0.1173957,-0.1328153,2.3493042,-0.6584713,-0.5319421,0.42263842,-0.65929246,0.21654338,0.27136642,-1.101978
708,6,even,-0.3436935,1.1830007,-0.25475717,1.1218146,-1.009454,-0.4793559,0.029866278,1.0721354,1.3505182,0.8414405,-0.577589,-2.5940824,0.11662852,0.32529968,1.0836918,0.8757093
709,5,odd,1.3557864,-0.748173,-0.08052489,-0.62578154,0.420461,0.2544396,-0.3981455,-0.9333799,-0.22542307,-0.18296672,-0.10231146,-0.11588144,-0.40672097,0.022486225,0.15138532,-0.06843742
710,0,even,-0.18662642,1.7283536,-0.031701826,-1.0212075,-1.8934257,-0.27004626,0.029529221,1.2473099,-0.044563204,0.07352437,0.63324565,-1.2961828,0.4651609,-0.32212204,0.8418103,-0.34350824
711,5,odd,-1.3478172,-0.8263639,-0.22253095,0.26108864,-0.9529909,-0.082638,0.16169456,1.5527585,-0.40845105,-1.227606,-0.20989633,0.39808512,0.22856079,0.7627302,-0.606415,0.028979462
712,4,even,0.08243163,-1.9727813,-0.088558316,-0.24360357,0.35690227,-0.2184878,-0.91166633,-1.5235753,1.3133717,-0.027660927,0.47308618,0.14023717,-0.14630413,-0.087105066,-0.049760893,-0.66133666
713,2,even,0.15817846,-0.6756552,0.07731682,0.40538454,1.7110494,0.027215306,0.96084577,-0.48971593,-0.94095546,0.18999794,-0.74436986,0.90817803,0.6588908,0.23846516,0.282153,0.7030278
714,8,even,0.92969674,-1.109064,0.19922155,-1.1762757,0.32892072,0.44189307,0.12563339,-0.5013841,0.2514848,0.13934101,0.36804947,-1.1819092,1.3077497,-0.30650902,-1.2171036,-0.185258
715,7,odd,-0.062692985,-0.61512256,0.14218453,-1.5783359,0.29019693,0.5706399,-1.1826408,0.2884782,0.84522086,-1.7109661,-0.6560577,0.31609178,0.7915548,1.4912349,1.2536188,-0.78017616
716,1,odd,1.2358944,-1.5313277,-0.1473302,-0.64578795,-0.5405588,-0.12417406,-0.5813703,-1.0209651,-1.297854,-0.13088942,-0.0458316,0.44605425,0.42675695,0.18856847,0.7336642,1.2774392
717,1,odd,1.2021469,-1.7167333,-0.11033556,-0.06388525,0.0102637485,-0.27881065,-0.2784667,-0.4814563,-1.4181545,0.50373834,0.09397327,0.1787364,0.8653784,-0.5118984,0.8274019,1.8793868
718,3,odd,-0.8258902,-0.03734241,-0.39668328,0.20400469,1.4794519,-0.7278633,1.0630031,1.639385,-0.5797287,-1.8511832,0.6529862,-0.3610934,0.89174914,-1.1671154,-0.20554444,-0.17119417
719,5,odd,1.4595889,-1.2138327,-0.48748022,0.34058154,0.4502886,-0.82006454,0.30642527,0.011054128,0.31277585,-0.55530846,0.7640289,-1.5347955,-0.465309,0.7631462,0.18576242,0.16864794
720,8,even,-0.97166914,-1.7027307,-0.10781008,-1.0090375,-1.435517,-0.10270584,-0.5860573,0.3564424,-0.59134406,-0.12264727,0.25532824,0.3915536,0.5555275,-0.6959254,0.9353407,1.0881754
