idx,label,parity,a00_c0,a00_c2,a00_c4,a00_c6,a00_c8,a01_c0,a01_c2,a01_c4,a01_c6,a01_c8,a02_c0,a02_c2,a02_c4,a02_c6,a02_c8,a03_c0,a03_c2,a03_c4,a03_c6,a03_c8,a04_c0,a04_c2,a04_c4,a04_c6,a04_c8,a05_c0,a05_c2,a05_c4,a05_c6,a05_c8,a06_c0,a06_c2,a06_c4,a06_c6,a06_c8,a07_c0,a07_c2,a07_c4,a07_c6,a07_c8
281,4,even,0.0026076252,0.011771671,0.015018443,0.7915501,0.17905217,2.9944003e-06,7.4914075e-05,0.9999138,8.251719e-06,1.8058913e-08,0.00076875713,0.0061190305,0.85896575,0.13401873,0.00012766538,2.4204425e-07,8.015206e-06,0.9999913,4.6375067e-07,2.625125e-08,1.2690556e-07,1.6042421e-06,0.9999982,2.6451772e-08,8.9978364e-10,0.0012713401,0.009949138,0.0058450135,0.7655932,0.21734133,0.00017488227,1.8262295e-05,0.829696,0.16987886,0.00023205395,5.1658293e-07,3.059097e-07,0.999987,3.8937986e-07,1.1855477e-05
282,5,odd,0.008949357,0.0016550383,0.0006184052,0.8118782,0.17689902,0.0009466019,0.005352636,6.684258e-05,0.0001999696,0.99343395,0.0883186,0.018764647,0.00036332838,0.13330752,0.759246,0.0003547329,0.08216249,9.871697e-06,0.90736055,0.010112398,0.0019662476,0.013474623,9.608013e-05,0.070192784,0.9142703,0.010934339,0.0022910878,0.00035662032,0.9171014,0.06931665,0.0012545073,0.00050475035,1.1260699e-05,0.9982218,7.617771e-06,4.95414e-05,0.003910173,2.4324983e-05,0.9960079,8.053231e-06
283,2,even,4.3449872e-06,0.9999459,1.177211e-06,1.3678911e-05,3.497649e-05,4.1206968e-06,0.99999535,3.3409853e-07,1.04689555e-07,5.5950842e-08,0.00041414108,0.90079767,0.0027213497,0.09528166,0.00078517396,3.1464587e-08,0.9998165,1.7349217e-05,0.00016409869,2.003816e-06,6.2269135e-07,0.9999181,3.8452898e-05,4.0668227e-05,2.0897953e-06,1.3077974e-05,0.9993051,2.8838656e-06,0.00010381044,0.00057510287,8.0679644e-07,0.00019990907,3.5952915e-05,0.99976236,1.0005892e-06,6.666663e-07,0.00026871398,0.9353507,0.06434914,3.0732663e-05
284,9,odd,1.052129e-06,3.170213e-07,0.99999845,2.1333611e-07,3.033996e-08,1.6828677e-07,6.428499e-08,0.9999988,4.205823e-07,4.824061e-07,0.00014298543,3.951827e-06,0.9998399,1.4761799e-06,1.1721925e-05,2.4045423e-05,3.6541598e-05,0.6575149,8.883991e-07,0.34242368,3.653353e-06,2.1875856e-06,0.999363,1.09715685e-07,0.00063103513,3.3335807e-06,1.0007363e-06,0.99999523,3.0431505e-07,1.03800566e-07,0.0020298292,0.0020849227,0.047322784,2.1323425e-05,0.94854116,0.0002200675,0.0002591533,0.044648167,2.1504202e-06,0.9548705
285,3,odd,0.00013277774,0.8870891,0.0016089707,3.0049648e-07,0.11116879,0.00038157369,0.5450438,0.27049428,9.365613e-06,0.18407102,0.00016073127,0.0743363,0.000413328,6.7722846e-07,0.925089,0.0036203337,0.0096689025,5.6571087e-05,0.00012429336,0.98652995,0.00057232776,0.0037227306,2.1488668e-05,1.8191658e-06,0.99568164,0.00010791595,0.9235156,0.0020342788,2.0198391e-07,0.07434205,0.19192241,0.79130614,6.776001e-05,0.00030356692,0.01640017,0.29341415,0.59089595,0.00029163793,0.020166755,0.09523156
286,9,odd,1.1905538e-09,1.1980117e-07,0.9999999,6.7195666e-11,1.2478465e-13,3.397838e-09,2.455023e-10,0.9999994,5.859248e-07,1.0879999e-10,3.4184676e-08,6.267086e-08,0.9999999,3.6552015e-09,2.4134203e-10,2.4859508e-09,3.1584546e-09,1.0,4.3142612e-10,7.809917e-09,8.279824e-10,6.0303157e-10,1.0,5.412597e-10,5.956182e-11,2.7999119e-09,1.8403463e-06,0.9999982,5.68059e-11,3.206896e-13,0.00018132362,0.07896459,0.92077297,1.5584728e-09,8.116235e-05,2.4275068e-05,2.4626748e-05,0.99721515,9.985706e-08,0.0027358504
287,5,odd,0.0095388265,0.12075783,0.043973386,0.04255084,0.7831791,0.0018098878,0.0038528198,0.0002359554,0.00069999933,0.99340135,0.0026751084,0.027378561,2.097853e-05,0.0015016105,0.96842366,3.0171337e-05,0.0009056146,6.3860746e-08,0.9986884,0.00037572545,0.0064076995,0.0756665,5.501735e-05,0.23255335,0.6853174,0.006944421,0.20062551,0.014014598,0.011591184,0.76682425,8.050432e-05,0.012489843,6.3935204e-08,0.9871191,0.00031056412,1.3237913e-07,5.828705e-07,1.0668205e-08,0.99999917,1.0715461e-07
288,1,odd,0.0013754545,0.85427094,0.11045663,0.00019463066,0.033702448,1.1470467e-05,0.98266774,6.914157e-06,2.6262398e-07,0.017313657,0.00025646522,0.1972518,0.009856895,2.39805e-05,0.7926108,0.035759795,0.3377851,5.5866985e-06,0.13910732,0.4873422,0.00018842633,0.2890986,4.588068e-06,0.00011713924,0.71059126,0.0013780893,0.2561665,0.69293404,9.7378674e-05,0.049423967,0.0003656052,0.52046674,0.004405054,0.46008638,0.0146762,0.002478109,0.0034641116,6.7052955e-05,0.7863666,0.20762418
289,3,odd,0.0003500062,0.019107638,2.255426e-05,8.888085e-06,0.9805109,0.010198567,0.031294223,0.011952791,4.9348804e-05,0.946505,0.002573308,0.90473795,6.2855293e-06,9.070822e-06,0.09267352,0.98401296,0.01471472,5.3774125e-05,0.0007198392,0.0004987964,0.98417145,0.013218212,2.0038828e-05,0.00015804355,0.0024321554,0.0003028551,0.09156056,1.8414701e-05,5.8570404e-06,0.90811235,0.9841372,0.012486814,1.7790449e-06,0.003288797,8.550444e-05,0.2785263,0.081212655,9.340223e-05,0.63997775,0.0001899266
290,3,odd,4.683407e-06,0.00028233422,8.068333e-05,7.9938025e-07,0.9996315,0.0018646996,0.18760261,0.6735075,1.1368185e-06,0.137024,0.00011300975,0.0035336337,4.8457525e-07,5.226801e-07,0.9963523,0.9975314,0.0018282974,2.0201243e-05,0.000115503964,0.0005045179,0.721301,0.05021211,0.00011376349,3.4336652e-05,0.22833882,1.2231218e-06,7.970962e-05,9.336616e-06,2.0444782e-07,0.9999095,0.8625834,0.0040931115,6.3509283e-06,0.13150646,0.0018106898,0.19309698,0.0056676036,0.0005887818,0.7984233,0.0022232593
291,7,odd,0.2130756,0.47207594,0.29219928,0.00017762778,0.02247167,0.003179209,0.11920407,0.26078612,0.00038317268,0.61644745,0.060761686,0.92106616,0.011134802,2.571517e-05,0.0070117405,5.113483e-05,0.9971276,5.5507866e-07,6.716248e-07,0.002819945,0.00014217992,0.9990833,1.0319931e-05,9.053344e-07,0.0007631987,0.53291607,0.28159216,0.17841616,7.152373e-05,0.007003994,0.0019093378,0.9978908,0.00011451734,1.2274363e-07,8.5186264e-05,1.2929684e-05,0.99993753,7.789469e-08,2.8609655e-08,4.9419636e-05
292,0,even,0.15806076,0.00029249763,2.0071077e-06,0.0024859114,0.8391588,0.9999999,1.5598695e-07,3.5511743e-08,1.3870862e-08,9.3880725e-09,0.28472215,0.03290013,6.0855245e-06,1.7733504e-05,0.6823539,0.99999964,3.5853094e-07,2.2902201e-10,4.2328994e-09,2.509794e-10,1.0,1.4075618e-09,2.948438e-12,5.3306953e-10,1.8380053e-11,0.0008370139,0.00012648951,2.213874e-07,3.601494e-05,0.99900025,0.041114688,2.3859672e-09,3.972167e-11,0.9588802,5.12499e-06,0.999985,2.670499e-08,2.0460975e-09,1.5016125e-05,1.1154337e-08
293,6,even,0.0006048193,0.0071168593,1.5615142e-05,0.74986005,0.24240263,0.0059406613,0.0026585693,0.00027637588,0.8479396,0.14318478,0.002791894,0.010270304,8.057196e-05,0.17331836,0.8135389,1.9054633e-06,1.258208e-07,2.2310269e-06,0.9999957,9.690809e-09,1.0226536e-05,3.0955873e-06,5.373258e-07,0.99998534,7.817702e-07,0.0009935978,0.036295306,4.43733e-05,0.3835366,0.5791301,1.3466233e-07,7.111426e-07,1.9571404e-09,0.99999917,2.6512815e-08,5.401347e-06,8.5329596e-08,3.7445777e-06,0.9999908,2.3715914e-09
294,6,even,7.8220764e-05,0.0013922041,0.0030492968,0.9954756,4.7894778e-06,7.837899e-06,7.8193574e-05,0.00050381536,0.99940753,2.6743946e-06,2.173252e-05,0.00027889854,0.00088468834,0.9988146,1.5561005e-07,7.829672e-06,2.4601248e-05,0.99996316,3.839832e-06,5.60661e-07,8.6967575e-06,9.5216375e-05,0.0009948561,0.99889994,1.2987061e-06,0.00018279879,0.054481696,0.014752334,0.93056583,1.7353741e-05,2.0146192e-05,0.008434683,0.9912579,0.00012435696,0.00016294056,0.0017989,0.0027366874,0.8195509,0.17324322,0.002670293
295,3,odd,6.855527e-05,0.24058151,0.7508766,3.3189755e-07,0.008472998,1.4241368e-08,5.227296e-06,0.99998176,3.429591e-09,1.3030016e-05,4.4050366e-06,0.0032901398,0.9811304,2.3314108e-09,0.015575038,0.0310566,0.000367103,0.091172926,4.4117774e-06,0.87739897,0.00019081583,0.0012854981,0.10798515,1.67642e-07,0.8905384,4.4688884e-05,0.13531828,0.862023,6.343638e-08,0.0026139563,4.644953e-06,0.00038276127,9.732804e-09,6.118604e-08,0.9996125,0.9322334,0.050144807,1.6647738e-06,1.3188985e-05,0.01760691
296,0,even,0.060090333,0.022670032,1.892932e-05,0.026906673,0.890314,0.9943077,0.00057622086,0.0034449303,0.00014382735,0.0015274165,0.99799675,0.0006002829,1.2362658e-06,0.0008173815,0.0005843983,0.93664056,0.04675348,0.00307986,0.0105281705,0.0029979455,0.9980611,0.0008162014,0.00025243708,0.0005838867,0.00028627028,0.0067781354,0.010549265,2.7293904e-06,0.0034680197,0.97920185,0.011259433,0.038965594,9.402468e-05,0.918185,0.03149594,0.03366551,0.00078007573,0.0016904101,0.9637635,0.00010052615
297,5,odd,0.002195097,0.0026294254,0.0003387006,0.07441064,0.92042613,0.00028814832,0.0019823532,5.0944305e-05,0.0003134273,0.9973652,0.0009309361,0.60687524,0.0020500682,0.23213138,0.15801232,0.0012777863,0.011685925,0.80566585,0.04442978,0.13694069,0.00039031508,0.0022161095,0.0018374961,0.00014964068,0.9954065,0.00082711043,0.0030854878,8.033661e-05,0.016818918,0.97918814,0.0046448703,0.0016851198,0.09264975,0.9009871,3.3234974e-05,0.000118047166,0.00019625515,0.997823,0.0006426802,0.0012200581
298,9,odd,0.012378579,0.0002008251,0.98739505,6.6327457e-06,1.8949358e-05,4.0964204e-07,2.4488702e-06,0.999997,6.236768e-08,1.0984864e-09,0.002917339,8.936094e-05,0.9969505,4.2594434e-05,2.7304435e-07,2.4568358e-06,4.506489e-05,0.9997875,5.6136628e-08,0.00016499638,3.7659657e-07,6.153032e-06,0.9999933,2.8857918e-09,1.705393e-07,0.1185251,0.00068428245,0.8806247,9.479726e-05,7.115489e-05,0.00036481314,0.00014759961,0.30504522,1.54353e-06,0.69444084,1.4180047e-05,0.0014002934,0.010182467,1.056832e-07,0.988403
299,4,even,0.00062291167,0.0011172373,0.0028482524,0.90168566,0.09372592,8.6873655e-07,2.776491e-06,0.9999956,7.293913e-07,9.011677e-09,0.00022585748,0.0041325483,0.82190603,0.17372559,9.998712e-06,1.2093755e-10,6.7022174e-09,1.0,4.1616816e-10,1.3932311e-10,5.740719e-09,1.8668992e-08,1.0,1.0734177e-09,1.0289245e-09,0.00023305508,0.000982219,3.4181703e-05,0.91739446,0.08135605,0.00010321342,6.737617e-06,0.9880426,0.008809944,0.0030375002,8.362421e-09,2.762888e-09,1.0,4.0228088e-09,4.470265e-08
300,8,even,0.00012234863,0.00027673793,1.6654041e-05,1.8572706e-05,0.99956566,0.0007371261,0.0054477644,0.069875255,1.8798585e-06,0.9239379,5.6027533e-05,0.00010489795,7.729756e-07,1.58115e-06,0.9998367,0.23119032,0.02283361,7.646324e-06,0.0005298222,0.74543864,2.341831e-05,0.00013779807,5.8551247e-08,2.035943e-06,0.9998367,0.00041058307,0.0007748572,3.3643242e-05,2.0419478e-05,0.99876046,2.7672131e-06,1.8793178e-05,8.4724e-09,0.0010054718,0.998973,0.06308597,0.013166764,1.8211227e-05,0.25269818,0.6710309
301,9,odd,0.00026034896,0.00017674363,0.9992248,1.2751272e-05,0.00032547128,0.000324049,0.00033343903,0.99437547,7.919637e-05,0.0048877723,0.0005706233,0.00030677448,0.99577445,8.5660995e-06,0.003339615,0.00067820365,0.0015077762,0.004772239,0.00011250331,0.9929293,0.0030567797,0.0049347095,0.18150495,0.00035559278,0.81014794,0.00027909418,0.0001759827,0.9992532,6.9364487e-06,0.00028478127,0.008710667,0.0123785585,0.033379856,0.000489251,0.9450417,0.0017383824,0.0064805923,0.0038057528,0.00027954736,0.9876957
302,9,odd,6.555835e-05,0.015243892,0.98460925,3.070985e-05,5.055994e-05,7.742323e-07,1.5889035e-06,0.999838,1.8810151e-05,0.00014071388,8.65698e-05,0.00011571932,0.9995571,6.323588e-05,0.0001772657,0.00019622155,1.7286633e-05,0.99740475,3.2307016e-05,0.0023492856,1.1288416e-05,5.095819e-06,0.99982625,6.6651924e-06,0.00015079771,0.00018008292,0.115138195,0.88449043,3.8403454e-05,0.0001529195,0.062190365,0.3137714,0.07296181,5.17027e-05,0.55102473,0.30523953,0.009512484,0.29809067,0.00043850346,0.3867188
303,9,odd,7.890722e-09,6.8683585e-07,0.9999993,1.3718074e-11,1.2344595e-12,8.831803e-09,2.8421129e-08,1.0,3.0767634e-08,5.697813e-10,9.175325e-08,1.08522066e-07,0.99999976,1.1207749e-09,2.6502794e-10,1.679422e-06,2.0186199e-05,0.9999515,9.1990415e-09,2.667815e-05,4.176689e-08,6.29285e-07,0.9999993,5.8645544e-10,4.3973234e-08,2.358915e-08,1.7794804e-06,0.9999982,1.2875277e-11,1.5297991e-12,7.772319e-06,0.007121858,0.99231464,3.0257528e-09,0.0005557893,0.0010854995,0.10131177,0.24676472,2.3854162e-07,0.6508378
304,5,odd,7.286722e-06,6.694875e-05,6.1257275e-08,0.0021000307,0.9978257,0.000118240256,4.6251913e-05,6.335421e-08,7.015361e-08,0.9998354,2.2608275e-07,2.364379e-07,8.634763e-10,1.260547e-08,0.9999995,6.616253e-05,0.027104009,3.5383543e-06,0.15127368,0.8215526,1.1943505e-06,3.6495596e-05,1.8851766e-08,1.1904757e-05,0.9999504,3.142951e-06,2.7747941e-05,1.3747215e-08,0.00011141906,0.99985766,5.917255e-07,8.413473e-06,2.7583027e-07,0.9992434,0.00074734696,1.4385017e-07,4.3739456e-07,1.8172835e-07,0.99997056,2.8683779e-05
305,5,odd,0.014508793,0.031263426,0.0011701451,1.4943997e-06,0.95305616,1.0224317e-05,8.012658e-07,0.9995166,6.825701e-08,0.00047223433,0.008023524,0.0011631213,0.0012953961,1.7625081e-06,0.98951626,0.012178136,0.003997534,2.1398141e-06,2.5105453e-05,0.98379713,0.00045565557,0.000105821615,2.2674399e-06,2.5075747e-07,0.99943596,0.013698466,0.053045522,0.0003976646,7.765172e-07,0.9328576,0.11800566,0.84436375,4.7478543e-06,2.1076405e-05,0.037604783,0.21312551,0.7784637,3.652618e-08,6.409528e-05,0.008346692
306,0,even,0.44643924,0.015051621,2.3396558e-05,0.5354276,0.0030582005,0.9832629,0.00035935332,0.0029653632,0.013403706,8.630448e-06,0.0017396729,0.000106410764,9.234056e-06,0.99813735,7.312211e-06,0.0013229727,0.00027260758,0.9984042,2.587783e-07,1.7430667e-08,0.9873515,4.27664e-05,0.012599533,6.275517e-06,1.8248954e-08,0.0538959,0.011909625,9.961753e-06,0.9301494,0.0040351474,0.9738792,0.0069782147,0.01523593,0.0037684517,0.00013815607,0.0002994683,7.403656e-05,0.9996257,1.5168087e-07,7.382969e-07
307,8,even,9.903991e-05,1.2457999e-05,6.608388e-05,1.3540289e-06,0.9998211,0.0008796198,8.4337094e-05,0.06833141,0.00011123689,0.9305934,0.13966188,0.0001936827,0.00092313904,7.2485076e-05,0.8591488,1.8998146e-06,3.9332972e-05,5.1851263e-08,1.5051499e-07,0.9999585,6.028421e-07,4.978203e-06,5.7279145e-08,6.715131e-08,0.9999943,0.00014590145,2.1258853e-05,2.5099074e-05,9.802358e-07,0.9998068,2.9772076e-07,4.1840744e-05,2.3382081e-07,2.7770693e-07,0.9999573,1.9585046e-07,1.3142811e-05,6.918569e-09,6.925042e-08,0.9999865
308,3,odd,0.06898419,0.413924,0.00021651603,0.00014306235,0.5167322,0.0010605048,0.014421581,0.00021486841,2.4958601e-05,0.984278,0.0042089103,0.97474957,4.432991e-06,2.0848306e-06,0.021034947,0.77776015,0.078696154,1.8296589e-06,0.13805948,0.005482364,0.4170406,0.2783467,7.2437133e-06,0.004120781,0.30048475,0.016270613,0.94892615,1.7482733e-05,5.550321e-06,0.034780085,0.998387,3.3200136e-05,2.69875e-09,0.0015793153,5.253683e-07,0.00024563595,4.807069e-05,3.4831174e-09,0.9997061,1.2083845e-07
309,2,even,9.483748e-09,1.0,2.0473323e-11,3.0669824e-13,6.1834193e-10,1.4384429e-12,1.0,3.121828e-14,1.2913389e-16,6.6602993e-14,7.064512e-05,0.99992824,1.1078312e-06,4.216536e-10,5.878579e-08,9.589912e-15,1.0,1.8927224e-14,1.1922142e-14,4.108911e-12,7.685781e-14,1.0,1.4264699e-13,1.083814e-15,2.1314664e-13,2.0971466e-07,0.99999976,3.3522615e-10,1.9930082e-12,3.5937036e-09,3.02939e-08,0.9999974,2.6262377e-08,2.536643e-06,1.7519301e-07,9.315412e-07,0.9677348,0.021396792,0.0106134815,0.00025387036
310,2,even,0.00010245291,0.99989736,2.3569955e-08,1.51945e-08,1.492528e-07,0.00017036636,0.9994103,0.00041932287,4.0943013e-09,1.0184668e-08,0.95768803,0.032639157,0.0007471057,0.008907245,1.8340304e-05,1.3115407e-05,0.9927007,0.007285719,4.131744e-07,7.637246e-08,0.0016212342,0.9843613,0.01401602,8.3003374e-07,5.599448e-07,0.007930072,0.99206585,3.6520288e-07,2.6518258e-06,1.1776117e-06,0.00017560343,0.016002558,0.0010059549,0.9828137,2.0624077e-06,4.3925356e-06,7.738457e-06,0.11127651,0.88871026,1.2165532e-06
311,3,odd,2.4216517e-05,0.0034270992,1.3499142e-05,9.4846763e-07,0.9965342,0.0018839607,0.007003832,0.030093547,3.676345e-07,0.9610183,4.5126522e-05,0.005430719,9.384177e-08,4.9654727e-08,0.994524,0.9933971,0.0055101663,4.354022e-06,9.861703e-05,0.0009896304,0.87528354,0.048806254,7.35063e-06,5.7514328e-05,0.075845376,8.107183e-06,0.0019238763,3.6328622e-06,2.3037052e-07,0.9980641,0.99342716,0.0020291817,9.833305e-08,0.004370093,0.0001733564,0.8575513,0.12267968,0.00017602654,0.018887738,0.00070524396
312,6,even,0.00037703774,0.020764751,5.7180423e-06,0.8691416,0.10971092,0.20451562,0.0007718358,4.596676e-07,0.79374915,0.0009628333,0.008939726,0.0047262716,7.58332e-07,0.9647444,0.021588754,6.1486084e-08,9.173802e-07,1.8863545e-08,0.99999905,1.494528e-08,1.1906611e-05,1.7748396e-05,1.9624747e-07,0.9999678,2.4153464e-06,0.00042031374,0.054828912,8.063212e-06,0.6605944,0.2841483,8.470966e-07,0.00072513975,3.7920015e-06,0.99926966,5.545518e-07,1.155387e-08,1.5275542e-07,1.51951e-08,0.99999976,1.1117307e-09
313,7,odd,0.6155081,0.37989482,0.0021887294,0.00018239142,0.0022259643,0.00400166,0.95616615,0.039794575,5.1352536e-06,3.249306e-05,0.94263536,0.05574068,0.0015925951,2.4436144e-05,6.9946664e-06,1.1994669e-07,0.9997423,0.0002574994,5.774063e-11,1.2818592e-08,3.5437251e-06,0.9996166,0.00037962827,4.4508708e-10,7.104534e-08,0.9524614,0.046176102,0.00063672697,0.00029097908,0.00043474959,5.7508558e-05,0.9998528,4.8808786e-05,7.69293e-08,4.090279e-05,4.492968e-05,0.99958557,0.0003374473,5.39429e-06,2.6724576e-05
314,9,odd,0.00013284784,5.5047178e-05,0.9997937,1.818656e-05,1.0619939e-07,1.0369702e-06,7.2759262e-06,0.99998844,3.0093279e-06,2.0306483e-07,2.4352607e-06,9.8534e-07,0.9999964,1.5363882e-07,1.23709345e-08,9.6893755e-06,0.00010259069,0.9997451,1.1661914e-06,0.0001414792,3.429629e-06,2.038857e-05,0.9999714,4.4713417e-07,4.2423435e-06,0.00022361657,7.3637544e-05,0.999691,1.1716759e-05,8.886114e-08,0.00238075,0.003926984,0.98749477,0.00060752296,0.005589986,1.991479e-05,3.1857875e-05,0.99968076,1.3506807e-06,0.00026623294
315,8,even,0.004365759,0.009514401,0.97186285,0.00094156427,0.013315466,0.002153233,0.013132116,0.9690239,0.0005285292,0.0151622025,0.006403167,0.026016405,0.67726386,0.00024953941,0.29006693,0.00042509692,0.002539442,0.00032945003,9.08989e-05,0.9966151,0.0007249394,0.013964502,0.0033325052,0.000117208474,0.9818609,0.004719459,0.009269903,0.9776084,0.0004970318,0.007905245,0.0039053105,0.0042079426,0.017571138,0.02927595,0.9450397,0.00031248425,0.0013929188,0.00012932245,0.000111007954,0.99805427
316,6,even,5.128918e-07,1.5483509e-05,9.1068e-08,0.9999839,2.0446261e-11,0.00036949103,0.00049256894,0.00854892,0.99058807,9.562409e-07,0.0034341665,0.0009052834,0.40386745,0.591793,7.0427326e-08,1.4750898e-06,0.00013374924,0.021013223,0.97885156,7.868097e-09,8.2202455e-08,1.0847492e-06,1.1557644e-05,0.99998724,9.359089e-11,1.70615e-06,0.00025076655,3.8730457e-07,0.9997471,1.3204469e-11,2.0811433e-07,2.7276124e-06,1.8623165e-05,0.9999784,1.417648e-10,1.08898615e-08,1.9843587e-07,6.995153e-06,0.99999285,5.671977e-10
317,3,odd,0.00029571535,0.031712793,9.097726e-06,1.083677e-06,0.9679813,3.6380403e-05,4.905857e-05,5.241767e-05,2.4329123e-07,0.99986184,0.00025191656,0.002443947,2.4938824e-06,1.0770037e-06,0.99730057,0.06563585,0.1983188,9.089973e-06,0.018410735,0.7176255,0.0009226255,0.0051770695,7.2040217e-07,1.9333176e-05,0.9938803,0.0006609305,0.39536187,1.1539916e-05,6.9754395e-07,0.6039649,0.031176446,0.8820093,2.1582423e-06,0.0055948794,0.08121705,0.00015277941,0.024115358,1.7052496e-09,0.9755966,0.00013531222
318,8,even,0.0008450333,0.06770065,0.0032103073,0.00059397967,0.9276501,7.586417e-05,0.00013190717,2.4358247e-05,2.7721882e-05,0.9997402,0.00015481637,0.0027929125,0.0030651088,4.674294e-05,0.9939405,0.026772868,0.032522,4.3557626e-05,0.113510415,0.8271512,0.0007538902,0.00072441646,3.267916e-05,0.0006444237,0.9978446,0.000989516,0.25431424,0.012898303,0.00044016214,0.7313578,0.0010071013,0.8842917,0.008784734,0.070724145,0.035192214,0.032982603,0.005118481,0.00037457302,0.9472307,0.014293633
319,2,even,0.00074213324,0.99925405,1.8037191e-08,3.5178566e-08,3.8218577e-06,1.6365182e-07,0.99999976,3.4612063e-11,3.9074553e-11,1.1169794e-07,0.009775112,0.9902202,3.3179237e-08,1.2985146e-07,4.557867e-06,3.884276e-09,1.0,3.723089e-12,2.8306194e-10,2.9872478e-08,3.3135265e-08,1.0,1.4382655e-11,5.055949e-11,5.3633663e-08,0.038843986,0.9611398,9.8760665e-08,3.5715522e-07,1.5776102e-05,1.985457e-05,0.99989283,2.697147e-06,8.2966464e-05,1.5385787e-06,2.8002576e-08,0.9998254,7.59582e-08,0.00017371266,8.8005436e-07
320,7,odd,0.9417404,0.00038858055,0.057824444,3.0643947e-05,1.5944332e-05,2.0699763e-06,6.252519e-07,0.99999726,5.8308757e-08,1.3424873e-08,0.91351366,1.4368647e-05,0.08646648,3.969844e-06,1.5744635e-06,0.00015673377,2.1455076e-05,0.9997508,6.241649e-07,7.0436974e-05,0.00027097642,1.8001645e-05,0.9997067,2.4677144e-07,4.1033177e-06,0.98994267,0.00035748407,0.009665082,1.5955287e-05,1.8882612e-05,0.8736112,0.022924338,0.08344193,0.00024126102,0.019781154,0.12006622,0.011680833,0.7842272,2.102612e-05,0.08400465
321,5,odd,5.114527e-06,5.136073e-06,2.245744e-05,3.4592125e-05,0.99993265,0.00019715929,0.00015447961,8.480835e-06,5.642726e-09,0.99963987,8.2968405e-08,1.3083783e-07,1.3257085e-09,1.4291507e-11,0.99999976,2.5996576e-05,0.018570902,4.8997157e-09,5.864833e-06,0.9813973,9.764449e-06,0.00022955782,4.046624e-08,2.1186986e-07,0.99976045,3.192532e-06,2.8549248e-06,1.0042313e-05,5.706646e-06,0.9999782,5.4123524e-07,1.5312145e-05,1.6971437e-10,0.0001956531,0.99978846,1.8704864e-05,0.0069218795,4.5854476e-09,0.016104769,0.9769546
322,6,even,0.00042834514,0.019719899,9.094104e-05,0.4471408,0.53262,0.015916778,0.0004818059,1.4495195e-05,0.2554601,0.7281268,0.00018671202,0.0004607894,3.3985066e-06,0.007258906,0.9920902,1.10340004e-07,3.6538022e-08,7.1944886e-09,0.9999999,2.3253392e-08,3.1729833e-05,2.860108e-06,1.4041595e-07,0.99990296,6.229361e-05,0.00059714366,0.07055752,0.0004468426,0.2804601,0.64793843,4.763531e-07,6.0097238e-05,2.1470018e-07,0.9999367,2.5274942e-06,5.1370165e-08,2.8095677e-09,3.878916e-09,1.0,6.1443994e-10
323,4,even,1.4607584e-05,0.79934067,0.20007591,0.00056879787,3.973398e-08,8.043931e-05,0.0076199207,0.99124336,0.0010515058,4.7351077e-06,1.6910143e-07,7.868591e-06,0.9999919,1.0830781e-07,1.385509e-09,1.5125982e-05,0.0010222753,0.9980161,0.00094255887,3.921711e-06,1.5621392e-05,0.0005066387,0.9994369,4.0101822e-05,5.5023804e-07,6.4610613e-06,0.89464474,0.10527311,7.5635464e-05,3.148584e-08,0.00026896835,0.08594727,0.9135911,0.00017514228,1.7503731e-05,7.4692965e-05,0.002031474,0.9951131,0.0027442772,3.6370726e-05
324,1,odd,0.018097477,0.47589853,0.45006144,0.0048147794,0.05112781,0.0036474066,0.036993757,0.001359859,0.00694838,0.95105064,0.0041875523,0.46841544,0.5252152,0.0010105936,0.0011711644,0.0015890823,0.02453514,8.530525e-05,0.03146702,0.9423235,0.0020450742,0.4252924,0.00038686502,0.007834836,0.5644408,0.0133913765,0.18387456,0.7975002,0.0019375596,0.0032963336,0.0019138082,0.8882084,0.10734437,0.0021392943,0.00039408877,0.0009351164,0.908493,0.0002463269,0.022333883,0.06799174
